Township,Temperature,Precipitation,SynCanLR,SynCanLAS,SynCanRF,SynCanGBR,SynCanXGB,SynCanSVR
W2-02-34,24.11759522,83.01363636,48.19337725469885,48.19075424678777,47.02900813500003,47.6799155130475,48.58686,47.71031668063751
W2-02-35,24.05134078,82.09636364,48.45973170260374,48.45531597995097,49.42032132659999,48.315496459503855,48.792862,48.295873730037684
W2-02-36,23.95971953,81.44863636,48.813188060724656,48.806929640430305,48.74263362730002,48.818208952492,48.732327,49.15267518305934
W2-02-37,23.95673755,85.18136364,48.73472560924645,48.73225567478865,45.97109358380004,48.25899772823931,47.06557,49.68120961568629
W2-02-38,23.96216485,90.64272727,48.583817002059035,48.58701595580919,47.365626296900075,50.05145960367549,49.12504,50.8102803220106
W2-02-39,23.93260339,93.06818182,48.63472032428804,48.640025603776714,48.66569022750007,50.26235616249705,49.4564,51.81960812604884
W2-02-40,23.98056896,94.97772727,48.4120403968805,48.41992041117753,52.33721788030005,52.276190328965555,52.64509,51.80691331756868
W2-02-42,24.30756169,90.52954545,47.31258045255966,47.32010663994352,45.47551481520002,45.781759391474196,41.94106,47.08520889552491
W2-02-43,24.62580138,88.91090909,46.17759009368992,46.18755074442318,49.95566749090004,45.06460427732332,47.30374,44.64737910689699
W2-02-44,24.7058999,88.37681818,45.894958011478906,45.905401511299026,45.455699453000044,44.979323084830476,45.27536,44.29752951114922
W2-02-45,24.69114855,88.07136364,45.95668708531824,45.96662766369517,49.56324381830001,44.979323084830476,46.54435,44.283673354138905
W2-02-46,24.71031059,89.88045455,45.84265261207734,45.854694402151104,43.85745691110002,45.2140646039536,45.46038,44.566872534063144
W2-02-57,24.56960808,105.5472727,45.98613302433783,46.0124266347164,42.91842138810004,42.69515671113754,42.049183,49.43231266578253
W2-03-01,27.51054004,62.28818182,36.175683313292765,36.1954599361276,37.561649746200025,37.81844458239168,37.995354,36.33077462938266
W2-03-02,27.37023071,62.86136364,36.67945787781448,36.69801716157342,37.825677284800015,37.73129218361739,37.72769,36.71691263258508
W2-03-03,27.17098192,63.61545455,37.39628681269366,37.413056016422715,37.51207484590004,37.73129218361739,37.748486,37.502842489793366
W2-03-04,26.98288949,65.11590909,38.05407917728306,38.069967002062064,40.16904331650003,37.74441511582889,38.660957,38.801209706920446
W2-03-05,26.89443459,64.37181818,38.39816640145747,38.41215346788768,38.92122489360004,38.9178631863393,39.09923,38.71102742922158
W2-03-06,26.72840343,62.95954545,39.044397180883365,39.05480049920991,40.32604483160002,39.49348954525002,39.522488,38.71050194721505
W2-03-07,26.59885598,61.51363636,39.55686892318614,39.564123344274165,40.91518195520002,39.00915983381025,39.39453,38.83405048890624
W2-03-08,26.34646991,61.54772727,40.48694347808623,40.49098609363809,40.100557613600024,40.760146081550275,40.5148,39.732179526096886
W2-03-09,25.82852823,62.34363636,42.37822543404141,42.37642109901316,42.0103907823,41.21911883225454,41.41256,41.125204050752906
W2-03-10,25.59619357,63.43227273,43.209069144642164,43.205392085785164,42.85888559719995,42.024819906900106,42.465637,41.512998762001175
W2-03-11,25.70624249,64.41045455,42.77972494072359,42.778466424396285,41.378292765599966,41.12320865952256,41.05792,41.06738839788011
W2-03-12,25.7153705,65.12363636,42.72896492084098,42.72855499391524,43.39762571769996,41.144499260885844,41.756634,40.97392411060948
W2-03-13,25.69866862,65.81772727,42.7739324732305,42.77401928142302,42.85062001399997,41.430698851350904,41.756634,40.94834625914449
W2-03-14,25.64557995,66.32045455,42.95769408916821,42.95761335512657,41.72614742159999,41.7008709001142,42.015457,40.982977110629335
W2-03-15,25.61239899,66.73318182,43.07018583301111,43.07010138504793,40.393370632800014,41.84558115380716,41.48594,41.00125732687093
W2-03-16,25.49762403,67.02636364,43.486491026195196,43.48523065942052,37.237650295700035,40.28937037761663,39.375553,41.14011810959114
W2-03-17,25.61261752,67.59772727,43.048659531270786,43.049464239206536,39.23550910140004,41.84558115380716,41.47088,40.991747940412864
W2-03-18,25.60623234,67.94636364,43.06385474083033,43.06493473537129,43.682747666800026,42.5750674699006,43.621532,41.0046380702966
W2-03-19,25.50685055,69.50909091,43.39295753686797,43.39436119071111,40.137628144700045,40.680558079147744,40.476105,41.13235000941262
W2-03-19A,25.53955037,69.23136364,43.279004910580525,43.2805444928228,39.77661173770006,40.88789867579647,40.48864,41.10220176476121
W2-03-20,25.44484897,70.61727273,43.59508247101131,43.59682464564415,38.47203892430004,40.90492363058126,39.939743,41.2561877924433
W2-03-21,25.3955483,71.545,43.754686727015844,43.756745805394786,38.665802310800046,40.90492363058126,38.574112,41.38217419611507
W2-03-22,25.32761808,72.47318182,43.982992643592944,43.98512943664879,41.82645892800003,41.947664855406224,42.728092,41.52856962026338
W2-03-23,25.24677565,73.24681818,44.2626274273859,44.26451738702373,41.74294837210002,41.687686142514245,41.686943,41.67527394365406
W2-03-24,25.14858454,73.43272727,44.62033632254668,44.62115372449302,38.55886522769997,41.687686142514245,41.615665,41.8043673305791
W2-03-25,25.06463078,73.67136364,44.92426899599185,44.92425104977467,43.443327043000025,42.924403565988506,42.876537,41.98828099782198
W2-03-26,24.99340369,74.15318182,45.175432822224074,45.17499256039246,43.32258306990006,42.924403565988506,42.595306,42.19996686866791
W2-03-27,24.86619367,75.98045455,45.600835973396784,45.600632597606676,44.466417357000054,43.617742996546916,43.237755,42.67101998854966
W2-03-28,24.82744062,77.14454545,45.71587192008628,45.71636345866191,46.041754440300004,43.617742996546916,43.849987,42.84692505583678
W2-03-29,24.82811053,79.83818182,45.6488435290777,45.65210524105331,45.99672232100004,43.6584575939867,44.068275,43.02179613139932
W2-03-30,24.81056258,81.90590909,45.66401019301412,45.66916602820033,45.37704759170004,43.57895650045942,43.897934,43.25368684926858
W2-03-31,24.68999154,83.05272727,46.081234607881406,46.08601512258417,45.76433642900007,43.57895650045942,43.889362,43.65880454024177
W2-03-32,24.69840822,83.68545455,46.03502645962602,46.040563929843344,48.12836558810005,43.57895650045942,44.385185,43.69014208500409
W2-03-33,24.57634406,84.02363636,46.47713837263375,46.48145228864052,45.82634903570002,43.47257309126845,45.47371,44.20014031779711
W2-03-34,24.33640906,84.14636364,47.35916453435174,47.360517689733925,44.29116220100004,45.09572004205087,45.172264,45.79033093921764
W2-03-35,24.06892893,83.745,48.355347870753306,48.35284861253402,49.238156849700054,48.625505591781774,49.21945,48.27590699738777
W2-03-36,24.01497432,83.38409091,48.56300188429883,48.55943853150826,47.2756877027,47.82142521239683,46.81986,48.796576347245086
W2-03-37,23.90985607,87.01,48.8638152135069,48.862616929058845,50.16165993050008,50.055324360050065,50.525017,50.55948343854569
W2-03-38,23.86137801,92.48,48.9115221903886,48.91530819656698,50.03395874290007,50.540051674796764,52.34193,52.49213500408618
W2-03-39,23.82824295,95.00090909,48.97331852052021,48.97926274216848,57.04533374070007,56.63588942506749,58.35381,53.53650480842646
W2-03-40,24.02937718,96.73590909,48.189880153456535,48.200190562403755,50.87689586539998,50.779089020999876,46.4742,51.76552210156094
W2-03-42,24.49032587,90.89090909,46.62981901202907,46.64006679775929,43.98037361310003,44.6364431812638,44.78455,45.76200580767112
W2-03-43,24.63433999,89.095,46.14168454730942,46.15194377350784,49.71593295840003,45.2140646039536,47.591274,44.64942542299861
W2-03-44,24.69308195,89.85227273,45.90687352585903,45.918664790085394,44.616914513400026,45.2140646039536,46.72937,44.606295951524224
W2-03-45,24.59789798,90.84363636,46.234186924478806,46.24577007940501,47.883002207700045,44.772261609513244,46.041588,45.165999069551575
W2-03-46,24.57055039,93.25,46.27738223484224,46.291080622990336,44.00881277290004,45.58298699839042,45.06925,45.91419212747963
W2-03-52,23.85232166,108.7013636,48.55615308131533,48.5764529642776,57.45400150610002,56.83798594245219,56.156185,54.23880030664297
W2-03-57,24.64844936,103.3127273,45.748892348029926,45.773909303169226,44.25740176360003,42.8983534300802,40.5166,48.497611008032685
W2-03-58,24.63363651,103.6290909,45.795945340218864,45.821096079841304,44.69586706810002,42.8983534300802,41.848846,48.654927143633266
W2-04-01,27.4111425,61.21181818,36.5680944468349,36.58548889165153,37.59002554040002,37.33992229256014,38.05529,36.12503058931253
W2-04-02,27.35032883,61.93181818,36.77514136617411,36.792491643649434,36.72177077690005,37.503326185858946,37.696968,36.42807792266766
W2-04-03,27.20584257,62.88590909,37.285192841339786,37.30166256027755,36.72616414600006,37.73129218361739,37.50685,37.10136074773091
W2-04-04,27.03277173,64.84727273,37.87653365910046,37.89278777125969,39.1659335997,37.362562756737425,37.523674,38.508620243494974
W2-04-05,26.89407226,64.16818182,38.40438329360743,38.41815692795302,38.43691932300002,38.9178631863393,39.09923,38.619949104817096
W2-04-06,26.71580371,62.84727273,39.093560334141685,39.10368646295405,38.98050064480006,39.49348954525002,39.10167,38.71930852779393
W2-04-07,26.66618063,61.56863636,39.30723296548827,39.315409854121256,40.05250208660003,39.11087742815046,39.70109,38.587538587246726
W2-04-08,26.51619954,61.70818182,39.857073321434314,39.86346388075249,40.26396756000003,39.88244043905034,40.237633,39.16606992230241
W2-04-09,25.8735013,62.74863636,42.2026418932507,42.201831314717495,41.80090435030004,41.21911883225454,41.41256,40.948137340835025
W2-04-10,25.44017304,63.94045455,43.77235016195842,43.7671870123587,38.902817964799915,40.71274794390518,40.7677,41.86428382330157
W2-04-11,25.57696257,64.54318182,43.25337526355775,43.250589732713344,39.76616418799994,41.64872677444289,40.53211,41.32143937193667
W2-04-12,25.5974852,64.77272727,43.172178899303624,43.169892709945245,43.08230728440001,41.72909289112659,41.8524,41.23262853352085
W2-04-13,25.62316376,65.06727273,43.0704077559674,43.06875387420126,44.933875107299976,43.014301721345724,45.11335,41.13451974812521
W2-04-14,25.64671058,65.215,42.980017989403095,42.97881847184349,40.354672202199986,42.100483105643754,42.015457,41.07291724859271
W2-04-15,25.56061939,65.03181818,43.301943863247345,43.29944904690753,39.92412200359997,41.52484282109657,40.450302,41.27063675199611
W2-04-16,25.49497735,64.93227273,43.54644134994043,43.5430000429129,40.12428328739993,40.3857261688089,40.218098,41.452576975950016
W2-04-17,25.45653461,65.46818182,43.67538819256482,43.672001770601476,40.65443024519994,40.28937037761663,40.685093,41.44828949632669
W2-04-18,25.54071496,65.86227273,43.355455400930595,43.353555923327555,40.94951417529995,41.16111081043956,41.066402,41.18625777527248
W2-04-19,25.47558339,67.51772727,43.556008566515224,43.55496841676559,39.52989197449999,40.28937037761663,39.375553,41.14088081435787
W2-04-19A,25.49966396,67.23454545,43.47397759587992,43.472956902307935,37.26825980470003,40.28937037761663,39.375553,41.12127363838251
W2-04-20,25.42662095,68.76181818,43.70678312135258,43.7063885670662,37.25846133890001,40.28937037761663,39.457325,41.168914712481524
W2-04-21,25.37315064,70.06681818,43.872724551304586,43.872980047033394,37.37719682100001,40.680558079147744,39.021317,41.25793042122152
W2-04-22,25.30182508,71.61818182,44.09861811754757,44.099546544612465,39.4685004421,41.947664855406224,40.632282,41.43908787401516
W2-04-23,25.2530544,72.91863636,44.24733454272494,44.24896881692073,40.7756656964,41.687686142514245,41.514687,41.626447016028806
W2-04-24,25.15282642,72.76181818,44.62077018971438,44.620954334401596,39.66728211619998,41.687686142514245,41.202606,41.74264678672084
W2-04-25,25.05082906,72.34,45.00708312358399,45.00552269513947,43.432833011999975,43.060407914105085,42.91512,41.988739825616854
W2-04-26,24.96985571,71.96409091,45.31475157521204,45.31176409830692,41.602129705200014,43.060407914105085,42.383205,42.29655649405408
W2-04-27,24.93292013,74.24909091,45.39621956260954,45.395099552897776,45.43408464370008,43.61264354907025,43.68092,42.396809161892996
W2-04-28,24.87506728,75.93045455,45.56930520699399,45.5691647227565,43.055305546100044,43.617742996546916,43.237755,42.6390337710686
W2-04-29,24.84900504,79.75181818,45.57384682804074,45.577288790825,44.469217959300074,43.6584575939867,43.831333,42.96991854984041
W2-04-30,24.70657264,82.48863636,46.033596867727404,46.038012371475205,43.95503890580004,43.57895650045942,43.6581,43.55891961871493
W2-04-31,24.61198636,83.83363636,46.35023027878237,46.354807915253446,44.24898912119998,43.31156296906887,43.512077,44.020290743875826
W2-04-32,24.56550658,84.69454545,46.50103147661113,46.50589380246797,44.42727078059998,43.913213491283294,44.561638,44.313963683806215
W2-04-33,24.43240855,85.23590909,46.97897072062151,46.98267585486184,44.201273391399994,43.210617199615896,44.287304,45.16257614941829
W2-04-34,24.35169527,86.04318182,47.257323000155566,47.26081744689488,46.234990699200054,46.097331062872954,46.28981,45.863740886153195
W2-04-35,24.28655513,86.67818182,47.482364681830525,47.485672161215234,45.99884374140002,46.679908059024264,46.748806,46.507948765222366
W2-04-36,24.14840043,87.28818182,47.97730977791181,47.97946538244525,47.50324940370003,48.24243003060333,48.36175,47.95609146922268
W2-04-37,23.92601068,91.19909091,48.70383253869285,48.707136788535216,49.52170751190007,50.05145960367549,51.520557,51.38440867481903
W2-04-38,23.82446473,96.38863636,48.953994755156465,48.961313091211046,57.557897276300025,56.63588942506749,58.35381,53.91315955876157
W2-04-39,23.82981618,98.89909091,48.87408940224261,48.884050335482364,58.161821548800006,59.217232677815026,58.524227,54.372285646288034
W2-04-40,24.10037917,100.1459091,47.84627261899003,47.86099239690009,49.11700596639999,48.4783385038601,43.041733,51.93958413666653
W2-04-41,24.37988059,96.47045455,46.90345818836847,46.91800541088697,43.45607520090003,42.3082683466417,39.56589,48.22618697421935
W2-04-42,24.5078354,92.33727273,46.53057296476096,46.542528830578505,43.62405892890005,45.48280893585096,43.829254,46.022588542856084
W2-04-43,24.61854687,89.97636364,46.17881195688594,46.18977160346271,48.08099212860004,45.06460427732332,47.85475,44.88694270625504
W2-04-44,24.61191186,92.03090909,46.154043654305404,46.16702429662268,50.34576415100005,45.42582683188123,49.48093,45.389393614957456
W2-04-45,24.5647881,94.77045455,46.262195408933074,46.27737846188065,42.830693856400046,44.474561556177214,42.683525,46.38906673821518
W2-04-46,24.35753101,98.12409091,46.94625939383929,46.9622144381531,48.601058753000046,44.06279509771407,42.156372,48.95512928469433
W2-04-50,23.23516268,111.7059091,50.76045083708775,50.77589174033551,57.42383966039999,57.63875159518686,57.610413,54.675061438929404
W2-04-52,24.58704785,105.6327273,45.91976074798609,45.94636631713401,45.063115719000024,42.69515671113754,42.007977,49.3462645776113
W2-04-54,24.86258454,101.9418182,44.99194007753681,45.01830624380693,48.15061835910003,42.8983534300802,43.604427,47.271887302662925
W2-05-01,27.39822355,59.75045455,36.65076826575092,36.66649830661262,37.379263329900034,36.715194569001966,36.889076,35.87368311568854
W2-05-02,27.39151359,60.19545455,36.66485186582245,36.68095180864696,38.26927606429998,37.33992229256014,37.830486,35.94542461592673
W2-05-03,27.22101811,61.05,37.27322057615639,37.288003316020195,36.48004729330006,37.34868006651783,37.568684,36.4787351243997
W2-05-04,27.05994841,62.79045455,37.82559128298517,37.84008632242693,38.11867273750006,37.82720235634937,38.34876,37.50382432240653
W2-05-05,26.92296374,62.545,38.336723287921565,38.34920447951206,37.9153283025,39.16771192717255,38.937046,37.88664309728037
W2-05-06,26.73200861,61.69,39.061526754897116,39.070674894523776,38.26944734970003,39.11087742815046,39.19996,38.35958663979294
W2-05-07,26.66418076,60.84045455,39.332061313250506,39.33946593239557,40.89861433080003,39.11087742815046,40.040043,38.480614913838394
W2-05-08,26.55032491,61.00818182,39.74798322352098,39.75409512966533,37.63302785150002,39.00915983381025,39.149647,38.95479797095724
W2-05-09,26.04975053,61.87181818,41.57358506407148,41.57414287181457,41.33269039330002,40.895242661764115,40.74662,40.607288477675986
W2-05-10,25.60763538,62.79454545,43.18215179407089,43.1779681180908,40.011949627299934,41.99584387137198,40.328953,41.64227228523046
W2-05-11,25.49527177,63.51363636,43.57935542500213,43.57446349865168,40.890753669099915,40.90174147764759,40.9936,41.79986684503545
W2-05-12,25.456788,64.17136364,43.70553402367997,43.70082134436886,38.803872490399925,40.71274794390518,40.746254,41.746108142585896
W2-05-13,25.56035011,64.80909091,43.30827509888135,43.3055484751939,39.754897560899956,41.288761360954595,40.410988,41.31106161500146
W2-05-14,25.51198623,65.10272727,43.479621186280404,43.47657343813324,38.57855396849999,40.65310238827364,40.34264,41.37414023572037
W2-05-15,25.45987828,65.00136364,43.674243603416095,43.670421606395195,39.65111188449996,40.65310238827364,40.304764,41.53577098930699
W2-05-16,25.42770448,64.59136364,43.80273861567046,43.79808238901604,40.754045295499935,40.41702092813166,39.730175,41.73160011875032
W2-05-17,25.53822227,64.73363636,43.39169901411434,43.388610375378164,40.049248751099945,41.01554922631151,40.044434,41.37995984111106
W2-05-18,25.54039163,64.97454545,43.37792383466691,43.37511008664002,40.03229659969996,41.52484282109657,40.727005,41.32821724272437
W2-05-19,25.49872332,66.74090909,43.489277842628894,43.4877389651978,37.06446832260002,40.28937037761663,39.375553,41.16402488568186
W2-05-19A,25.56300054,66.32181818,43.26224429975381,43.261102642029535,38.81495080120001,41.16111081043956,40.441845,41.094569340909274
W2-05-20,25.37271939,68.49,43.9121062539292,43.910739624827336,37.28155749020002,40.28937037761663,38.768173,41.26566622060651
W2-05-21,25.34136275,70.33590909,43.98352063302011,43.98364307751706,37.62404174180002,41.15616916553102,40.360558,41.30747614819711
W2-05-22,25.259568,72.20909091,44.24031546572529,44.24130609605984,41.32223784049998,41.687686142514245,41.70391,41.538831329257334
W2-05-23,25.15596432,73.74636364,44.58560018808026,44.58683406992529,41.561113465199995,41.687686142514245,41.63993,41.825847820552575
W2-05-24,25.06679018,73.75954545,44.91419091840329,44.91429115652001,41.630329417600024,42.924403565988506,42.796497,41.98859916044118
W2-05-25,25.03421131,73.78363636,45.03377625843711,45.033482092368665,44.80414301170006,42.924403565988506,42.473522,42.07056150023277
W2-05-26,24.91329085,74.03863636,45.47366338173658,45.47207509508203,46.27802519860007,43.61264354907025,43.723526,42.467454768771766
W2-05-27,24.86930488,76.09954545,45.586506486172496,45.58646522748497,44.363741054100046,43.617742996546916,43.519466,42.664550946873995
W2-05-28,24.87504243,77.41954545,45.533708298615494,45.53509413253274,45.62272112990001,43.617742996546916,43.849987,42.71733634962057
W2-05-29,24.84535045,80.61227273,45.56670404652425,45.57098114639526,43.50297622310008,43.57895650045942,43.738766,43.061283396146784
W2-05-30,24.68941072,83.25636364,46.07849639564756,46.083478209533276,44.88654559070006,43.57895650045942,43.856026,43.678403025435166
W2-05-31,24.60369596,84.73772727,46.35914023160556,46.36453810560777,44.657691770099994,43.96694988359567,44.695477,44.14013860978437
W2-05-32,24.54490916,85.65454545,46.553994239135626,46.55957580083204,44.43059647699998,44.640307937638376,44.52886,44.52071574779149
W2-05-33,24.42137802,86.28272727,46.99456657054946,46.999203018710055,44.143306865099994,44.640307937638376,44.934513,45.3632480509023
W2-05-34,24.37033042,87.56863636,47.15202971077582,47.157327803003724,46.308580013800054,45.519868654397335,45.994038,45.938926614944926
W2-05-35,24.40913774,89.03045455,46.97385927526887,46.98115527178691,47.73364260660002,44.8750494567615,46.165657,45.90952224710219
W2-05-36,24.24676594,90.37136364,47.540608378327796,47.547190304025676,45.229064176500025,46.91464957814739,47.605324,47.61682142957241
W2-05-37,24.06435819,94.39909091,48.116863240663236,48.12522791359315,49.23642843730002,49.48781107136871,47.426445,50.69260304911345
W2-05-38,23.91930324,99.68590909,48.52517116588367,48.537089940054415,56.3100814027,55.758213511107186,53.879147,53.63053970906431
W2-05-39,23.99758943,102.0890909,48.17882694210273,48.19421658617824,55.278871895,55.758213511107186,51.87214,53.291792431013725
W2-05-40,24.23819038,102.8081818,47.274168928183954,47.29339094417258,47.13652456190003,45.903439448833346,40.69012,51.28382751285
W2-05-42,24.50978743,93.14227273,46.504079991382,46.5168862663971,42.33288384000005,45.447168570140974,40.556515,46.23399355211539
W2-05-43,24.62105165,90.33681818,46.160934519035166,46.17229593099473,48.34921717750004,45.06460427732332,47.51408,44.9534966900427
W2-05-44,24.58787315,93.15454545,46.215777325519255,46.22960069647751,45.64361335510003,45.58298699839042,45.02804,45.798871558575186
W2-05-45,24.42406187,96.89409091,46.7303484053493,46.74589830485253,42.07115139000005,42.3082683466417,39.577885,48.0117321449064
W2-05-46,24.05750649,100.5509091,47.99469614737685,48.00927961260203,52.34840011219998,51.67976895039397,46.779274,52.449096804813564
W2-05-48,23.53035589,108.8763636,49.73948574795891,49.75582319719864,57.09918332639995,57.5155638228995,58.341694,55.53489576655059
W2-05-50,24.10959139,109.8840909,47.578902720558595,47.603724733527855,49.17330345339999,48.4783385038601,42.93313,52.58810948145952
W2-05-51,24.57281287,105.7586364,45.96924690742924,45.99579843817429,43.12366955740004,42.69515671113754,42.049183,49.45177848257023
W2-05-52,24.91354822,102.1431818,44.79914147702764,44.826369693438735,49.71783174020003,42.8983534300802,43.604427,47.18900063866228
W2-06-01,27.62818201,58.84545455,35.824287690795046,35.84204815416835,35.50756415090001,35.0282423396716,35.053074,35.705579993780034
W2-06-02,27.6917641,59.025,35.58547071440463,35.604233185939165,36.014052743700034,35.16069662010112,35.797997,35.76279283149218
W2-06-03,27.23756031,59.71590909,37.24418065649425,37.25780846969038,36.90255996720006,36.723952342959656,37.015686,36.19556723271937
W2-06-04,27.07201095,61.17272727,37.819871800282186,37.83286349744947,38.13604404160004,37.34868006651783,38.145344,36.963657657771954
W2-06-05,26.92117978,61.12681818,38.37729229012638,38.38829659161742,38.35419291559994,38.68918963734101,39.0155,37.5014805909281
W2-06-06,26.72238386,60.59409091,39.123291634550064,39.13119241696957,40.690139096100005,39.11087742815046,39.411835,38.20923988625705
W2-06-07,26.63503159,60.05,39.45851862245503,39.464737873960715,40.42780452990001,39.678182642645695,39.397484,38.529468593990046
W2-06-08,26.56030343,60.23090909,39.72980745962644,39.73525086048575,36.5388226358,39.00915983381025,39.255096,38.85734292109731
W2-06-09,26.44332558,60.99090909,40.14304963049966,40.14776736287753,40.76847099520003,39.9695997379973,40.39142,39.3623173635223
W2-06-10,25.79197069,61.78545455,42.52644069940139,42.52359382307276,37.81201882339996,40.895242661764115,39.50905,41.344008231092516
W2-06-11,25.52785946,62.59772727,43.481111474014384,43.475699760233276,39.162633124299944,40.99765165037957,39.41623,41.959998253404585
W2-06-12,25.48365453,63.80545455,43.61521011747016,43.61046792039592,39.723803787299914,40.90174147764759,41.056313,41.75717048772282
W2-06-13,25.53477683,64.90681818,43.4002564565331,43.39730104335732,39.04798566439997,40.36712063553621,39.497177,41.35470209712161
W2-06-14,25.41407284,65.385,43.83399623262763,43.829978292863956,39.87795073809998,40.28937037761663,40.59968,41.587063041262795
W2-06-15,25.39869125,65.33318182,43.89197103943273,43.88770210238096,40.707407259099966,40.28937037761663,40.40747,41.64598199927265
W2-06-16,25.43538184,64.83409091,43.76860435362263,43.76429573795935,42.46764228129996,40.41702092813166,40.304493,41.64745760579145
W2-06-17,25.55408856,64.88227273,43.3296160469378,43.32688390021731,41.229465797899955,42.8252890067938,43.465332,41.31244473254537
W2-06-18,25.48845398,65.085,43.56684154506319,43.56347289804823,39.16530983349995,40.65310238827364,40.34264,41.43872003625632
W2-06-19,25.50977891,66.87136364,43.445374244208814,43.44411133250529,37.11790812620002,40.28937037761663,39.375553,41.13268046163463
W2-06-19A,25.52539383,66.45181818,43.39783585276444,43.39634369104588,41.07796200129996,40.28937037761663,40.641785,41.14538613381374
W2-06-20,25.37085195,68.65227273,43.91510491320564,43.91388062528243,37.44697622850001,40.28937037761663,38.768173,41.26137670571059
W2-06-21,25.34260477,70.74318182,43.96917863667392,43.96973460079572,37.989072914300024,41.15616916553102,39.020973,41.32827536001467
W2-06-22,25.22673512,72.97454545,44.34306966255682,44.344422677926616,40.0284783547,41.687686142514245,41.53501,41.655953429281965
W2-06-23,25.11383738,74.77181818,44.71640292112561,44.71814618276187,40.4144121653,41.91700116543251,41.718304,42.00093416906351
W2-06-24,25.00224237,75.09681818,45.12021672627122,45.12085759721413,40.809966296899994,42.374307694415435,42.131374,42.23117648966609
W2-06-25,24.96070597,75.52454545,45.2631668709152,45.26371191973602,42.67150620850006,43.01718401285378,43.48138,42.36333588459021
W2-06-26,24.91495153,76.16318182,45.41661989009213,45.41723108199699,41.675635141500024,43.617742996546916,43.519466,42.526816073255254
W2-06-27,24.86759495,78.00590909,45.54712412358967,45.54901529990946,44.722267253499986,43.617742996546916,43.849987,42.779013678083274
W2-06-28,24.81751595,79.04772727,45.706864763393106,45.70917979850613,44.83678851060007,43.6584575939867,43.82114,42.98566041952433
W2-06-29,24.81011298,81.56909091,45.673740894641256,45.67854563512502,46.596634777000034,43.57895650045942,44.14098,43.22015281835745
W2-06-30,24.7014234,83.81318182,46.02084418084987,46.0265513869496,45.072754170800074,43.57895650045942,43.891815,43.693712504078775
W2-06-31,24.63479166,85.29136364,46.231179157346986,46.23754465015429,46.37106455669999,43.549632346807996,44.79273,44.072816891728415
W2-06-32,24.55146919,86.21272727,46.516420698351624,46.52265890606465,44.92710363780001,44.640307937638376,44.253273,44.55485753169963
W2-06-33,24.44792991,86.85863636,46.88283091668774,46.8883993652912,45.408143383899976,44.640307937638376,45.25799,45.25790121369993
W2-06-34,24.37048205,88.27136364,47.13462840476553,47.14064889391316,45.30249242390004,45.519868654397335,45.994038,46.06134867504628
W2-06-35,24.33519988,89.90772727,47.22554367479111,47.23278790948202,47.153929013900054,46.33207258199608,47.57397,46.69370944820863
W2-06-36,24.2544476,91.43181818,47.48686004899038,47.49462798698648,46.86764988110002,46.91256311138326,43.166504,47.815712980721294
W2-06-37,24.05837732,95.32045455,48.11684083705409,48.12607316612919,49.87241731330002,48.19774576825234,46.608856,51.03439063320115
W2-06-38,23.96661653,100.3472727,48.33481185830977,48.348017321870174,55.145415633799985,55.758213511107186,52.02366,53.29132270859649
W2-06-39,23.98837946,102.6231818,48.19999627508921,48.215814997685776,55.23881254860001,55.758213511107186,52.200737,53.44537627018813
W2-06-40,24.21327886,103.1995455,47.3566719841399,47.37597476405724,46.76356512219997,48.66038224966487,43.53661,51.571672001773344
W2-06-41,24.45053292,98.28,46.599497908480075,46.61680919236097,41.88140750430005,42.5593382828881,39.645924,48.265853471169876
W2-06-42,24.53708148,93.07681818,46.40497833831606,46.418068625690886,42.59252750750005,45.447168570140974,42.78068,46.05105699052411
W2-06-43,24.64126665,90.16318182,46.09053573526869,46.10197918338175,47.43253103720002,45.2140646039536,48.48031,44.837816711782146
W2-06-44,24.60381749,93.35909091,46.15206652632535,46.16630471217263,45.229193239900034,45.63672339070279,45.02804,45.77787129339518
W2-06-45,24.30349909,97.41090909,47.162641362362166,47.177170162400394,47.859445958200034,46.34159681325516,42.318253,49.19758192281052
W2-06-46,23.88898032,101.0886364,48.603394405367204,48.616361194702264,56.74320886319999,55.758213511107186,53.90976,54.146862824923645
W2-06-47,23.71881806,104.2686364,49.15480065548752,49.168838618597476,58.086494751099984,58.71495533998841,58.22623,55.60506763496101
W2-06-48,23.6728337,107.1640909,49.25501326661839,49.27142813811303,57.926510898199986,57.65395643078112,58.443726,55.4589821811897
W2-06-49,23.92307135,108.0263636,48.311380006627175,48.33189801097843,55.969576958300024,55.758213511107186,53.6696,53.93418149679198
W2-06-50,24.5968949,107.0809091,45.8487331379927,45.876950079218346,44.30093880210003,42.69515671113754,42.007977,49.52395047842057
W2-06-51,24.77011906,102.3536364,45.323116476042536,45.34871534585667,44.00953065380004,42.8983534300802,40.87641,47.688217073047284
W2-06-56,24.63703582,98.37136364,45.90941771252713,45.92922188260137,44.37478496880002,42.8983534300802,41.36859,47.130364025734075
W2-06-57,24.6682216,99.75136364,45.76131919827556,45.782939346079765,43.98933101090003,42.8983534300802,42.236065,47.40156764259261
W2-07-01,27.81990965,57.62545455,35.14636578581174,35.16534191847209,35.499230360599924,34.75195175362088,35.265118,36.02728820051177
W2-07-02,27.89383233,57.57181818,34.87499754729738,34.894869650571955,35.34938253299993,34.75195175362088,35.259064,36.2208236312327
